"","Day","Month_num","Year","Area","Site","Plot","Plot_ID","rep","thaw_depth_cm","Month","date2"
"293","27","Jun","2022","acidic tundra","Dry",2,"E-D2","X8",10,"06",2022-06-27
"294","27","Jun","2022","acidic tundra","Dry",2,"E-D2","X9",13,"06",2022-06-27
"295","27","Jun","2022","acidic tundra","Dry",2,"E-D2","X10",33,"06",2022-06-27
"296","27","Jun","2022","acidic tundra","Dry",2,"E-D2","X11",30,"06",2022-06-27
"297","27","Jun","2022","acidic tundra","Dry",2,"E-D2","X12",25,"06",2022-06-27
"298","27","Jun","2022","acidic tundra","Dry",2,"E-D2","X13",17,"06",2022-06-27
"299","27","Jun","2022","acidic tundra","Dry",2,"E-D2","X14",27,"06",2022-06-27
"300","27","Jun","2022","acidic tundra","Dry",2,"E-D2","X15",39,"06",2022-06-27
"301","27","Jun","2022","acidic tundra","Dry",3,"E-D3","X1",44,"06",2022-06-27
"302","27","Jun","2022","acidic tundra","Dry",3,"E-D3","X2",13,"06",2022-06-27
"303","27","Jun","2022","acidic tundra","Dry",3,"E-D3","X3",12,"06",2022-06-27
"304","27","Jun","2022","acidic tundra","Dry",3,"E-D3","X4",30,"06",2022-06-27
"305","27","Jun","2022","acidic tundra","Dry",3,"E-D3","X5",23,"06",2022-06-27
"306","27","Jun","2022","acidic tundra","Dry",3,"E-D3","X6",30,"06",2022-06-27
"307","27","Jun","2022","acidic tundra","Dry",3,"E-D3","X7",24,"06",2022-06-27
"308","27","Jun","2022","acidic tundra","Dry",3,"E-D3","X8",37,"06",2022-06-27
"309","27","Jun","2022","acidic tundra","Dry",3,"E-D3","X9",19,"06",2022-06-27
"310","27","Jun","2022","acidic tundra","Dry",3,"E-D3","X10",25,"06",2022-06-27
"311","27","Jun","2022","acidic tundra","Dry",3,"E-D3","X11",28,"06",2022-06-27
"312","27","Jun","2022","acidic tundra","Dry",3,"E-D3","X12",35,"06",2022-06-27
"313","27","Jun","2022","acidic tundra","Dry",3,"E-D3","X13",13,"06",2022-06-27
"314","27","Jun","2022","acidic tundra","Dry",3,"E-D3","X14",21,"06",2022-06-27
"315","27","Jun","2022","acidic tundra","Dry",3,"E-D3","X15",39,"06",2022-06-27
"316","27","Jun","2022","acidic tundra","Mesic",1,"E-M1","X1",26,"06",2022-06-27
"317","27","Jun","2022","acidic tundra","Mesic",1,"E-M1","X2",11,"06",2022-06-27
"318","27","Jun","2022","acidic tundra","Mesic",1,"E-M1","X3",10,"06",2022-06-27
"319","27","Jun","2022","acidic tundra","Mesic",1,"E-M1","X4",20,"06",2022-06-27
"320","27","Jun","2022","acidic tundra","Mesic",1,"E-M1","X5",30,"06",2022-06-27
"321","27","Jun","2022","acidic tundra","Mesic",1,"E-M1","X6",10,"06",2022-06-27
"322","27","Jun","2022","acidic tundra","Mesic",1,"E-M1","X7",15,"06",2022-06-27
"323","27","Jun","2022","acidic tundra","Mesic",1,"E-M1","X8",18,"06",2022-06-27
"324","27","Jun","2022","acidic tundra","Mesic",1,"E-M1","X9",29,"06",2022-06-27
"325","27","Jun","2022","acidic tundra","Mesic",1,"E-M1","X10",37,"06",2022-06-27
"326","27","Jun","2022","acidic tundra","Mesic",1,"E-M1","X11",6,"06",2022-06-27
"327","27","Jun","2022","acidic tundra","Mesic",1,"E-M1","X12",22,"06",2022-06-27
"328","27","Jun","2022","acidic tundra","Mesic",1,"E-M1","X13",10,"06",2022-06-27
"329","27","Jun","2022","acidic tundra","Mesic",1,"E-M1","X14",40,"06",2022-06-27
"330","27","Jun","2022","acidic tundra","Mesic",1,"E-M1","X15",26,"06",2022-06-27
"331","27","Jun","2022","acidic tundra","Mesic",2,"E-M2","X1",35,"06",2022-06-27
"332","27","Jun","2022","acidic tundra","Mesic",2,"E-M2","X2",11,"06",2022-06-27
"333","27","Jun","2022","acidic tundra","Mesic",2,"E-M2","X3",23,"06",2022-06-27
"334","27","Jun","2022","acidic tundra","Mesic",2,"E-M2","X4",32,"06",2022-06-27
"335","27","Jun","2022","acidic tundra","Mesic",2,"E-M2","X5",12,"06",2022-06-27
"336","27","Jun","2022","acidic tundra","Mesic",2,"E-M2","X6",26,"06",2022-06-27
"337","27","Jun","2022","acidic tundra","Mesic",2,"E-M2","X7",32,"06",2022-06-27
"338","27","Jun","2022","acidic tundra","Mesic",2,"E-M2","X8",39,"06",2022-06-27
"339","27","Jun","2022","acidic tundra","Mesic",2,"E-M2","X9",19,"06",2022-06-27
"340","27","Jun","2022","acidic tundra","Mesic",2,"E-M2","X10",15,"06",2022-06-27
"341","27","Jun","2022","acidic tundra","Mesic",2,"E-M2","X11",13,"06",2022-06-27
"342","27","Jun","2022","acidic tundra","Mesic",2,"E-M2","X12",35,"06",2022-06-27
"343","27","Jun","2022","acidic tundra","Mesic",2,"E-M2","X13",14,"06",2022-06-27
"344","27","Jun","2022","acidic tundra","Mesic",2,"E-M2","X14",16,"06",2022-06-27
"345","27","Jun","2022","acidic tundra","Mesic",2,"E-M2","X15",20,"06",2022-06-27
"346","27","Jun","2022","acidic tundra","Mesic",3,"E-M3","X1",12,"06",2022-06-27
"347","27","Jun","2022","acidic tundra","Mesic",3,"E-M3","X2",38,"06",2022-06-27
"348","27","Jun","2022","acidic tundra","Mesic",3,"E-M3","X3",14,"06",2022-06-27
"349","27","Jun","2022","acidic tundra","Mesic",3,"E-M3","X4",28,"06",2022-06-27
"350","27","Jun","2022","acidic tundra","Mesic",3,"E-M3","X5",18,"06",2022-06-27
"351","27","Jun","2022","acidic tundra","Mesic",3,"E-M3","X6",10,"06",2022-06-27
"352","27","Jun","2022","acidic tundra","Mesic",3,"E-M3","X7",13,"06",2022-06-27
"353","27","Jun","2022","acidic tundra","Mesic",3,"E-M3","X8",10,"06",2022-06-27
"354","27","Jun","2022","acidic tundra","Mesic",3,"E-M3","X9",9,"06",2022-06-27
"355","27","Jun","2022","acidic tundra","Mesic",3,"E-M3","X10",12,"06",2022-06-27
"356","27","Jun","2022","acidic tundra","Mesic",3,"E-M3","X11",13,"06",2022-06-27
"357","27","Jun","2022","acidic tundra","Mesic",3,"E-M3","X12",40,"06",2022-06-27
"358","27","Jun","2022","acidic tundra","Mesic",3,"E-M3","X13",18,"06",2022-06-27
"359","27","Jun","2022","acidic tundra","Mesic",3,"E-M3","X14",29,"06",2022-06-27
"360","27","Jun","2022","acidic tundra","Mesic",3,"E-M3","X15",22,"06",2022-06-27
"361","27","Jun","2022","acidic tundra","Hydric",1,"E-H1","X1",20,"06",2022-06-27
"362","27","Jun","2022","acidic tundra","Hydric",1,"E-H1","X2",10,"06",2022-06-27
"363","27","Jun","2022","acidic tundra","Hydric",1,"E-H1","X3",14,"06",2022-06-27
"364","27","Jun","2022","acidic tundra","Hydric",1,"E-H1","X4",16,"06",2022-06-27
"365","27","Jun","2022","acidic tundra","Hydric",1,"E-H1","X5",11,"06",2022-06-27
"366","27","Jun","2022","acidic tundra","Hydric",1,"E-H1","X6",13,"06",2022-06-27
"367","27","Jun","2022","acidic tundra","Hydric",1,"E-H1","X7",13,"06",2022-06-27
"368","27","Jun","2022","acidic tundra","Hydric",1,"E-H1","X8",12,"06",2022-06-27
"369","27","Jun","2022","acidic tundra","Hydric",1,"E-H1","X9",26,"06",2022-06-27
"370","27","Jun","2022","acidic tundra","Hydric",1,"E-H1","X10",27,"06",2022-06-27
"371","27","Jun","2022","acidic tundra","Hydric",1,"E-H1","X11",20,"06",2022-06-27
"372","27","Jun","2022","acidic tundra","Hydric",1,"E-H1","X12",13,"06",2022-06-27
"373","27","Jun","2022","acidic tundra","Hydric",1,"E-H1","X13",15,"06",2022-06-27
"374","27","Jun","2022","acidic tundra","Hydric",1,"E-H1","X14",26,"06",2022-06-27
"375","27","Jun","2022","acidic tundra","Hydric",1,"E-H1","X15",11,"06",2022-06-27
"376","27","Jun","2022","acidic tundra","Hydric",2,"E-H2","X1",26,"06",2022-06-27
"377","27","Jun","2022","acidic tundra","Hydric",2,"E-H2","X2",25,"06",2022-06-27
"378","27","Jun","2022","acidic tundra","Hydric",2,"E-H2","X3",27,"06",2022-06-27
"379","27","Jun","2022","acidic tundra","Hydric",2,"E-H2","X4",16,"06",2022-06-27
"380","27","Jun","2022","acidic tundra","Hydric",2,"E-H2","X5",25,"06",2022-06-27
"381","27","Jun","2022","acidic tundra","Hydric",2,"E-H2","X6",18,"06",2022-06-27
"382","27","Jun","2022","acidic tundra","Hydric",2,"E-H2","X7",12,"06",2022-06-27
"383","27","Jun","2022","acidic tundra","Hydric",2,"E-H2","X8",21,"06",2022-06-27
"384","27","Jun","2022","acidic tundra","Hydric",2,"E-H2","X9",19,"06",2022-06-27
"385","27","Jun","2022","acidic tundra","Hydric",2,"E-H2","X10",20,"06",2022-06-27
"386","27","Jun","2022","acidic tundra","Hydric",2,"E-H2","X11",14,"06",2022-06-27
"387","27","Jun","2022","acidic tundra","Hydric",2,"E-H2","X12",13,"06",2022-06-27
"388","27","Jun","2022","acidic tundra","Hydric",2,"E-H2","X13",29,"06",2022-06-27
"389","27","Jun","2022","acidic tundra","Hydric",2,"E-H2","X14",24,"06",2022-06-27
"390","27","Jun","2022","acidic tundra","Hydric",2,"E-H2","X15",19,"06",2022-06-27
"391","27","Jun","2022","acidic tundra","Hydric",3,"E-H3","X1",13,"06",2022-06-27
"392","27","Jun","2022","acidic tundra","Hydric",3,"E-H3","X2",16,"06",2022-06-27
"393","27","Jun","2022","acidic tundra","Hydric",3,"E-H3","X3",16,"06",2022-06-27
"394","27","Jun","2022","acidic tundra","Hydric",3,"E-H3","X4",13,"06",2022-06-27
"395","27","Jun","2022","acidic tundra","Hydric",3,"E-H3","X5",21,"06",2022-06-27
"396","27","Jun","2022","acidic tundra","Hydric",3,"E-H3","X6",30,"06",2022-06-27
"397","27","Jun","2022","acidic tundra","Hydric",3,"E-H3","X7",29,"06",2022-06-27
"398","27","Jun","2022","acidic tundra","Hydric",3,"E-H3","X8",31,"06",2022-06-27
"399","27","Jun","2022","acidic tundra","Hydric",3,"E-H3","X9",23,"06",2022-06-27
"400","27","Jun","2022","acidic tundra","Hydric",3,"E-H3","X10",11,"06",2022-06-27
"401","27","Jun","2022","acidic tundra","Hydric",3,"E-H3","X11",12,"06",2022-06-27
"402","27","Jun","2022","acidic tundra","Hydric",3,"E-H3","X12",17,"06",2022-06-27
"403","27","Jun","2022","acidic tundra","Hydric",3,"E-H3","X13",11,"06",2022-06-27
"404","27","Jun","2022","acidic tundra","Hydric",3,"E-H3","X14",16,"06",2022-06-27
"405","27","Jun","2022","acidic tundra","Hydric",3,"E-H3","X15",8,"06",2022-06-27
"406","29","Jun","2022","non-acidic tundra","Dry",2,"W-D2","X1",12,"06",2022-06-29
"407","29","Jun","2022","non-acidic tundra","Dry",2,"W-D2","X2",17,"06",2022-06-29
"408","29","Jun","2022","non-acidic tundra","Dry",2,"W-D2","X3",20,"06",2022-06-29
"409","29","Jun","2022","non-acidic tundra","Dry",2,"W-D2","X4",17,"06",2022-06-29
"410","29","Jun","2022","non-acidic tundra","Dry",2,"W-D2","X5",21,"06",2022-06-29
"411","29","Jun","2022","non-acidic tundra","Dry",2,"W-D2","X6",11,"06",2022-06-29
"412","29","Jun","2022","non-acidic tundra","Dry",2,"W-D2","X7",11,"06",2022-06-29
"413","29","Jun","2022","non-acidic tundra","Dry",2,"W-D2","X8",24,"06",2022-06-29
"414","29","Jun","2022","non-acidic tundra","Dry",2,"W-D2","X9",12,"06",2022-06-29
"415","29","Jun","2022","non-acidic tundra","Dry",2,"W-D2","X10",19,"06",2022-06-29
"416","29","Jun","2022","non-acidic tundra","Dry",2,"W-D2","X11",21,"06",2022-06-29
"417","29","Jun","2022","non-acidic tundra","Dry",2,"W-D2","X12",14,"06",2022-06-29
"418","29","Jun","2022","non-acidic tundra","Dry",2,"W-D2","X13",20,"06",2022-06-29
"419","29","Jun","2022","non-acidic tundra","Dry",2,"W-D2","X14",22,"06",2022-06-29
"420","29","Jun","2022","non-acidic tundra","Dry",2,"W-D2","X15",21,"06",2022-06-29
"421","29","Jun","2022","non-acidic tundra","Dry",3,"W-D3","X1",12,"06",2022-06-29
"422","29","Jun","2022","non-acidic tundra","Dry",3,"W-D3","X2",13,"06",2022-06-29
"423","29","Jun","2022","non-acidic tundra","Dry",3,"W-D3","X3",14,"06",2022-06-29
"424","29","Jun","2022","non-acidic tundra","Dry",3,"W-D3","X4",12,"06",2022-06-29
"425","29","Jun","2022","non-acidic tundra","Dry",3,"W-D3","X5",16,"06",2022-06-29
"426","29","Jun","2022","non-acidic tundra","Dry",3,"W-D3","X6",20,"06",2022-06-29
"427","29","Jun","2022","non-acidic tundra","Dry",3,"W-D3","X7",10,"06",2022-06-29
"428","29","Jun","2022","non-acidic tundra","Dry",3,"W-D3","X8",11,"06",2022-06-29
"429","29","Jun","2022","non-acidic tundra","Dry",3,"W-D3","X9",12,"06",2022-06-29
"430","29","Jun","2022","non-acidic tundra","Dry",3,"W-D3","X10",11,"06",2022-06-29
"431","29","Jun","2022","non-acidic tundra","Dry",3,"W-D3","X11",11,"06",2022-06-29
"432","29","Jun","2022","non-acidic tundra","Dry",3,"W-D3","X12",12,"06",2022-06-29
"433","29","Jun","2022","non-acidic tundra","Dry",3,"W-D3","X13",13,"06",2022-06-29
"434","29","Jun","2022","non-acidic tundra","Dry",3,"W-D3","X14",18,"06",2022-06-29
"435","29","Jun","2022","non-acidic tundra","Dry",3,"W-D3","X15",10,"06",2022-06-29
"436","29","Jun","2022","non-acidic tundra","Mesic",1,"W-M1","X1",14,"06",2022-06-29
"437","29","Jun","2022","non-acidic tundra","Mesic",1,"W-M1","X2",19,"06",2022-06-29
"438","29","Jun","2022","non-acidic tundra","Mesic",1,"W-M1","X3",11,"06",2022-06-29
"439","29","Jun","2022","non-acidic tundra","Mesic",1,"W-M1","X4",18,"06",2022-06-29
"440","29","Jun","2022","non-acidic tundra","Mesic",1,"W-M1","X5",14,"06",2022-06-29
"441","29","Jun","2022","non-acidic tundra","Mesic",1,"W-M1","X6",16,"06",2022-06-29
"442","29","Jun","2022","non-acidic tundra","Mesic",1,"W-M1","X7",19,"06",2022-06-29
"443","29","Jun","2022","non-acidic tundra","Mesic",1,"W-M1","X8",17,"06",2022-06-29
"444","29","Jun","2022","non-acidic tundra","Mesic",1,"W-M1","X9",20,"06",2022-06-29
"445","29","Jun","2022","non-acidic tundra","Mesic",1,"W-M1","X10",17,"06",2022-06-29
"446","29","Jun","2022","non-acidic tundra","Mesic",1,"W-M1","X11",16,"06",2022-06-29
"447","29","Jun","2022","non-acidic tundra","Mesic",1,"W-M1","X12",20,"06",2022-06-29
"448","29","Jun","2022","non-acidic tundra","Mesic",1,"W-M1","X13",23,"06",2022-06-29
"449","29","Jun","2022","non-acidic tundra","Mesic",1,"W-M1","X14",14,"06",2022-06-29
"450","29","Jun","2022","non-acidic tundra","Mesic",1,"W-M1","X15",17,"06",2022-06-29
"451","29","Jun","2022","non-acidic tundra","Mesic",2,"W-M2","X1",20,"06",2022-06-29
"452","29","Jun","2022","non-acidic tundra","Mesic",2,"W-M2","X2",17,"06",2022-06-29
"453","29","Jun","2022","non-acidic tundra","Mesic",2,"W-M2","X3",19,"06",2022-06-29
"454","29","Jun","2022","non-acidic tundra","Mesic",2,"W-M2","X4",26,"06",2022-06-29
"455","29","Jun","2022","non-acidic tundra","Mesic",2,"W-M2","X5",22,"06",2022-06-29
"456","29","Jun","2022","non-acidic tundra","Mesic",2,"W-M2","X6",16,"06",2022-06-29
"457","29","Jun","2022","non-acidic tundra","Mesic",2,"W-M2","X7",19,"06",2022-06-29
"458","29","Jun","2022","non-acidic tundra","Mesic",2,"W-M2","X8",19,"06",2022-06-29
"459","29","Jun","2022","non-acidic tundra","Mesic",2,"W-M2","X9",15,"06",2022-06-29
"460","29","Jun","2022","non-acidic tundra","Mesic",2,"W-M2","X10",19,"06",2022-06-29
"461","29","Jun","2022","non-acidic tundra","Mesic",2,"W-M2","X11",20,"06",2022-06-29
"462","29","Jun","2022","non-acidic tundra","Mesic",2,"W-M2","X12",10,"06",2022-06-29
"463","29","Jun","2022","non-acidic tundra","Mesic",2,"W-M2","X13",20,"06",2022-06-29
"464","29","Jun","2022","non-acidic tundra","Mesic",2,"W-M2","X14",20,"06",2022-06-29
"465","29","Jun","2022","non-acidic tundra","Mesic",2,"W-M2","X15",18,"06",2022-06-29
"466","29","Jun","2022","non-acidic tundra","Mesic",3,"W-M3","X1",25,"06",2022-06-29
"467","29","Jun","2022","non-acidic tundra","Mesic",3,"W-M3","X2",24,"06",2022-06-29
"468","29","Jun","2022","non-acidic tundra","Mesic",3,"W-M3","X3",22,"06",2022-06-29
"469","29","Jun","2022","non-acidic tundra","Mesic",3,"W-M3","X4",23,"06",2022-06-29
"470","29","Jun","2022","non-acidic tundra","Mesic",3,"W-M3","X5",15,"06",2022-06-29
"471","29","Jun","2022","non-acidic tundra","Mesic",3,"W-M3","X6",15,"06",2022-06-29
"472","29","Jun","2022","non-acidic tundra","Mesic",3,"W-M3","X7",10,"06",2022-06-29
"473","29","Jun","2022","non-acidic tundra","Mesic",3,"W-M3","X8",25,"06",2022-06-29
"474","29","Jun","2022","non-acidic tundra","Mesic",3,"W-M3","X9",17,"06",2022-06-29
"475","29","Jun","2022","non-acidic tundra","Mesic",3,"W-M3","X10",26,"06",2022-06-29
"476","29","Jun","2022","non-acidic tundra","Mesic",3,"W-M3","X11",27,"06",2022-06-29
"477","29","Jun","2022","non-acidic tundra","Mesic",3,"W-M3","X12",19,"06",2022-06-29
"478","29","Jun","2022","non-acidic tundra","Mesic",3,"W-M3","X13",21,"06",2022-06-29
"479","29","Jun","2022","non-acidic tundra","Mesic",3,"W-M3","X14",20,"06",2022-06-29
"480","29","Jun","2022","non-acidic tundra","Mesic",3,"W-M3","X15",21,"06",2022-06-29
"481","29","Jun","2022","non-acidic tundra","Hydric",1,"W-H1","X1",40,"06",2022-06-29
"482","29","Jun","2022","non-acidic tundra","Hydric",1,"W-H1","X2",19,"06",2022-06-29
"483","29","Jun","2022","non-acidic tundra","Hydric",1,"W-H1","X3",32,"06",2022-06-29
"484","29","Jun","2022","non-acidic tundra","Hydric",1,"W-H1","X4",25,"06",2022-06-29
"485","29","Jun","2022","non-acidic tundra","Hydric",1,"W-H1","X5",31,"06",2022-06-29
"486","29","Jun","2022","non-acidic tundra","Hydric",1,"W-H1","X6",38,"06",2022-06-29
"487","29","Jun","2022","non-acidic tundra","Hydric",1,"W-H1","X7",38,"06",2022-06-29
"488","29","Jun","2022","non-acidic tundra","Hydric",1,"W-H1","X8",30,"06",2022-06-29
"489","29","Jun","2022","non-acidic tundra","Hydric",1,"W-H1","X9",33,"06",2022-06-29
"490","29","Jun","2022","non-acidic tundra","Hydric",1,"W-H1","X10",28,"06",2022-06-29
"491","29","Jun","2022","non-acidic tundra","Hydric",1,"W-H1","X11",31,"06",2022-06-29
"492","29","Jun","2022","non-acidic tundra","Hydric",1,"W-H1","X12",27,"06",2022-06-29
"493","29","Jun","2022","non-acidic tundra","Hydric",1,"W-H1","X13",32,"06",2022-06-29
"494","29","Jun","2022","non-acidic tundra","Hydric",1,"W-H1","X14",42,"06",2022-06-29
"495","29","Jun","2022","non-acidic tundra","Hydric",1,"W-H1","X15",37,"06",2022-06-29
"496","29","Jun","2022","non-acidic tundra","Hydric",2,"W-H2","X1",28,"06",2022-06-29
"497","29","Jun","2022","non-acidic tundra","Hydric",2,"W-H2","X2",31,"06",2022-06-29
"498","29","Jun","2022","non-acidic tundra","Hydric",2,"W-H2","X3",37,"06",2022-06-29
"499","29","Jun","2022","non-acidic tundra","Hydric",2,"W-H2","X4",31,"06",2022-06-29
"500","29","Jun","2022","non-acidic tundra","Hydric",2,"W-H2","X5",28,"06",2022-06-29
"501","29","Jun","2022","non-acidic tundra","Hydric",2,"W-H2","X6",32,"06",2022-06-29
"502","29","Jun","2022","non-acidic tundra","Hydric",2,"W-H2","X7",30,"06",2022-06-29
"503","29","Jun","2022","non-acidic tundra","Hydric",2,"W-H2","X8",34,"06",2022-06-29
"504","29","Jun","2022","non-acidic tundra","Hydric",2,"W-H2","X9",32,"06",2022-06-29
"505","29","Jun","2022","non-acidic tundra","Hydric",2,"W-H2","X10",28,"06",2022-06-29
"506","29","Jun","2022","non-acidic tundra","Hydric",2,"W-H2","X11",35,"06",2022-06-29
"507","29","Jun","2022","non-acidic tundra","Hydric",2,"W-H2","X12",37,"06",2022-06-29
"508","29","Jun","2022","non-acidic tundra","Hydric",2,"W-H2","X13",27,"06",2022-06-29
"509","29","Jun","2022","non-acidic tundra","Hydric",2,"W-H2","X14",33,"06",2022-06-29
"510","29","Jun","2022","non-acidic tundra","Hydric",2,"W-H2","X15",28,"06",2022-06-29
"511","29","Jun","2022","non-acidic tundra","Hydric",3,"W-H3","X1",33,"06",2022-06-29
"512","29","Jun","2022","non-acidic tundra","Hydric",3,"W-H3","X2",29,"06",2022-06-29
"513","29","Jun","2022","non-acidic tundra","Hydric",3,"W-H3","X3",30,"06",2022-06-29
"514","29","Jun","2022","non-acidic tundra","Hydric",3,"W-H3","X4",19,"06",2022-06-29
"515","29","Jun","2022","non-acidic tundra","Hydric",3,"W-H3","X5",18,"06",2022-06-29
"516","29","Jun","2022","non-acidic tundra","Hydric",3,"W-H3","X6",31,"06",2022-06-29
"517","29","Jun","2022","non-acidic tundra","Hydric",3,"W-H3","X7",32,"06",2022-06-29
"518","29","Jun","2022","non-acidic tundra","Hydric",3,"W-H3","X8",37,"06",2022-06-29
"519","29","Jun","2022","non-acidic tundra","Hydric",3,"W-H3","X9",30,"06",2022-06-29
"520","29","Jun","2022","non-acidic tundra","Hydric",3,"W-H3","X10",33,"06",2022-06-29
"521","29","Jun","2022","non-acidic tundra","Hydric",3,"W-H3","X11",27,"06",2022-06-29
"522","29","Jun","2022","non-acidic tundra","Hydric",3,"W-H3","X12",20,"06",2022-06-29
"523","29","Jun","2022","non-acidic tundra","Hydric",3,"W-H3","X13",24,"06",2022-06-29
"524","29","Jun","2022","non-acidic tundra","Hydric",3,"W-H3","X14",28,"06",2022-06-29
"525","29","Jun","2022","non-acidic tundra","Hydric",3,"W-H3","X15",27,"06",2022-06-29
"526","6","Jul","2022","acidic tundra","Dry",1,"E-D1","X1",38,"07",2022-07-06
"527","6","Jul","2022","acidic tundra","Dry",1,"E-D1","X2",42,"07",2022-07-06
"528","6","Jul","2022","acidic tundra","Dry",1,"E-D1","X3",36,"07",2022-07-06
"529","6","Jul","2022","acidic tundra","Dry",1,"E-D1","X4",39,"07",2022-07-06
"530","6","Jul","2022","acidic tundra","Dry",1,"E-D1","X5",10,"07",2022-07-06
"531","6","Jul","2022","acidic tundra","Dry",1,"E-D1","X6",29,"07",2022-07-06
"532","6","Jul","2022","acidic tundra","Dry",1,"E-D1","X7",33,"07",2022-07-06
"533","6","Jul","2022","acidic tundra","Dry",1,"E-D1","X8",50,"07",2022-07-06
"534","6","Jul","2022","acidic tundra","Dry",1,"E-D1","X9",14,"07",2022-07-06
"535","6","Jul","2022","acidic tundra","Dry",1,"E-D1","X10",15,"07",2022-07-06
"536","6","Jul","2022","acidic tundra","Dry",1,"E-D1","X11",14,"07",2022-07-06
"537","6","Jul","2022","acidic tundra","Dry",1,"E-D1","X12",16,"07",2022-07-06
"538","6","Jul","2022","acidic tundra","Dry",1,"E-D1","X13",13,"07",2022-07-06
"539","6","Jul","2022","acidic tundra","Dry",1,"E-D1","X14",34,"07",2022-07-06
"540","6","Jul","2022","acidic tundra","Dry",1,"E-D1","X15",8,"07",2022-07-06
"541","6","Jul","2022","acidic tundra","Dry",2,"E-D2","X1",39,"07",2022-07-06
"542","6","Jul","2022","acidic tundra","Dry",2,"E-D2","X2",27,"07",2022-07-06
"543","6","Jul","2022","acidic tundra","Dry",2,"E-D2","X3",28,"07",2022-07-06
"544","6","Jul","2022","acidic tundra","Dry",2,"E-D2","X4",21,"07",2022-07-06
"545","6","Jul","2022","acidic tundra","Dry",2,"E-D2","X5",23,"07",2022-07-06
"546","6","Jul","2022","acidic tundra","Dry",2,"E-D2","X6",24,"07",2022-07-06
"547","6","Jul","2022","acidic tundra","Dry",2,"E-D2","X7",23,"07",2022-07-06
"548","6","Jul","2022","acidic tundra","Dry",2,"E-D2","X8",14,"07",2022-07-06
"549","6","Jul","2022","acidic tundra","Dry",2,"E-D2","X9",15,"07",2022-07-06
"550","6","Jul","2022","acidic tundra","Dry",2,"E-D2","X10",45,"07",2022-07-06
"551","6","Jul","2022","acidic tundra","Dry",2,"E-D2","X11",15,"07",2022-07-06
"552","6","Jul","2022","acidic tundra","Dry",2,"E-D2","X12",56,"07",2022-07-06
"553","6","Jul","2022","acidic tundra","Dry",2,"E-D2","X13",41,"07",2022-07-06
"554","6","Jul","2022","acidic tundra","Dry",2,"E-D2","X14",23,"07",2022-07-06
"555","6","Jul","2022","acidic tundra","Dry",2,"E-D2","X15",33,"07",2022-07-06
"556","6","Jul","2022","acidic tundra","Dry",3,"E-D3","X1",69,"07",2022-07-06
"557","6","Jul","2022","acidic tundra","Dry",3,"E-D3","X2",60,"07",2022-07-06
"558","6","Jul","2022","acidic tundra","Dry",3,"E-D3","X3",38,"07",2022-07-06
"559","6","Jul","2022","acidic tundra","Dry",3,"E-D3","X4",23,"07",2022-07-06
"560","6","Jul","2022","acidic tundra","Dry",3,"E-D3","X5",32,"07",2022-07-06
"561","6","Jul","2022","acidic tundra","Dry",3,"E-D3","X6",27,"07",2022-07-06
"562","6","Jul","2022","acidic tundra","Dry",3,"E-D3","X7",6,"07",2022-07-06
"563","6","Jul","2022","acidic tundra","Dry",3,"E-D3","X8",45,"07",2022-07-06
"564","6","Jul","2022","acidic tundra","Dry",3,"E-D3","X9",18,"07",2022-07-06
"565","6","Jul","2022","acidic tundra","Dry",3,"E-D3","X10",19,"07",2022-07-06
"566","6","Jul","2022","acidic tundra","Dry",3,"E-D3","X11",37,"07",2022-07-06
"567","6","Jul","2022","acidic tundra","Dry",3,"E-D3","X12",46,"07",2022-07-06
"568","6","Jul","2022","acidic tundra","Dry",3,"E-D3","X13",23,"07",2022-07-06
"569","6","Jul","2022","acidic tundra","Dry",3,"E-D3","X14",14,"07",2022-07-06
"570","6","Jul","2022","acidic tundra","Dry",3,"E-D3","X15",31,"07",2022-07-06
"571","6","Jul","2022","acidic tundra","Mesic",1,"E-M1","X1",28,"07",2022-07-06
"572","6","Jul","2022","acidic tundra","Mesic",1,"E-M1","X2",38,"07",2022-07-06
"573","6","Jul","2022","acidic tundra","Mesic",1,"E-M1","X3",21,"07",2022-07-06
"574","6","Jul","2022","acidic tundra","Mesic",1,"E-M1","X4",40,"07",2022-07-06
"575","6","Jul","2022","acidic tundra","Mesic",1,"E-M1","X5",20,"07",2022-07-06
"576","6","Jul","2022","acidic tundra","Mesic",1,"E-M1","X6",25,"07",2022-07-06
"577","6","Jul","2022","acidic tundra","Mesic",1,"E-M1","X7",34,"07",2022-07-06
"578","6","Jul","2022","acidic tundra","Mesic",1,"E-M1","X8",44,"07",2022-07-06
"579","6","Jul","2022","acidic tundra","Mesic",1,"E-M1","X9",28,"07",2022-07-06
"580","6","Jul","2022","acidic tundra","Mesic",1,"E-M1","X10",25,"07",2022-07-06
"581","6","Jul","2022","acidic tundra","Mesic",1,"E-M1","X11",37,"07",2022-07-06
"582","6","Jul","2022","acidic tundra","Mesic",1,"E-M1","X12",15,"07",2022-07-06
"583","6","Jul","2022","acidic tundra","Mesic",1,"E-M1","X13",31,"07",2022-07-06
"584","6","Jul","2022","acidic tundra","Mesic",1,"E-M1","X14",28,"07",2022-07-06
"585","6","Jul","2022","acidic tundra","Mesic",1,"E-M1","X15",23,"07",2022-07-06
